review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification,source,under_token_limit,predicted_classification
Unknown,General,Anonymous,,"The flight with Airline J was standard. The onboard meal could have been better, but the staff was polite.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My experience with Pacific Air was typical. The flight was on time, but the legroom was slightly insufficient.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The Turkish Airlines flight was average. The seats were comfortable but the in-flight entertainment could be improved.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Spirit Airlines was fine. The seats weren't very spacious, but the flight was on time.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Turkish Airlines offered a reasonable flight experience, with a smooth check-in process but a bit of a delay in departure.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The flight attendants were polite and the flight was punctual. The seat comfort was average for a long haul flight.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Virgin Atlantic's service was satisfactory. The in-flight entertainment system had a good variety, but the WiFi was slow.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"KLM's flight was smooth and on time. The food and service were satisfactory, but the legroom was limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The flight with Air Canada was adequate. The service was standard, the food was edible, and the seats were moderately comfortable.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline I provided a comfortable journey. The seats had decent legroom, but the in-flight entertainment was just adequate.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline Q's flight was comfortable with clean cabins. The check-in process was smooth, but the food could be better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The United Airlines flight was adequate. The pilot provided regular updates and the staff was friendly.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline Z’s flight was on time and the cleanliness of the aircraft was satisfactory. The in-flight entertainment options were a bit limited.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"My flight with Ryanair was basic but got me to my destination on time. The plane was clean, but the seats were not very comfortable.",,,,,,Neutral,synthetic,True,Positive
Albuquerque,airport,J Heares,2023-10-16,Only wall outlets and had to try different ones to find one that worked Its and everyone needs to charge their devices First trip to Albuquerque Attended balloon Fiesta which brings in over million Think city could put some into upgrading airport Not happy,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Positive
Unknown,General,Anonymous,,"JetBlue provided a smooth flight experience. Although the cabin was a bit old, the staff was helpful and courteous.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline J's flight was uneventful. The boarding process was smooth, but the in-flight meal was quite bland.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,EasyJet provided an average flight experience. The check-in process was smooth but the in-flight entertainment options were limited.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The flight with United Airlines was timely and efficient. The cabin was clean, but the customer service could be more responsive.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"I took a short flight with Southwest Airlines. The staff was friendly, but the lack of complimentary snacks was a bit disappointing.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Airline E's entertainment system had a good selection of movies and music. The flight departed and arrived as per schedule.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,JetBlue Airways offered an average level of comfort and service. The staff was courteous and the flight was on schedule.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline D's boarding process was systematic and well-organized, no unnecessary delays were encountered.",,,,,,Neutral,synthetic,True,Negative
Utair Aviation,airline,D Radojevic,2017-02-09,Usinsk to Vilnius with Utair Aviation Departure on time is about the only thing that is ok with this airline Comfort onboard is non existant since there is no leg room whatsoever Catering has been abolished and they only offer a glass of water for a hrs flight mind you this is not a low cost airline Staff never showed up after the FA buzz button was activated by my neighbor Overall disappointing experience,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The flight with Airline D was not delayed, and the baggage handling was efficient.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The flight with Airline H was okay. The staff was friendly but the plane could have been cleaner.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My experience with Emirates was satisfactory. The cabin was clean and the staff was courteous, though the in-flight meals were just okay.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The check-in process was smooth with United Airlines, the staff was helpful. The in-flight meal could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline M offered a smooth check-in process, and the flight was comfortable. The in-flight entertainment could be better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,I had a regular experience with Emirates. The onboard entertainment was good but the food could use some improvement.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline Z's seats were fairly comfortable for a long-haul flight. The food could have been better.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The in-flight meal on Japan Airlines was average but the flight attendants were courteous and helpful.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The baggage handling at Airline J was fairly efficient, my luggage arrived without delay.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Airline N's flight was satisfactory. The flight attendants were polite, but the food quality was quite average.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Emirates provided a good variety of in-flight entertainment. The staff was polite, but the food could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Airline X was okay. The staff was polite and the plane departed on time. The in-flight meal could be better, though.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"I flew with Delta Airlines recently. The inflight entertainment was decent, and the cabin crew was somewhat attentive. The flight was delayed by 30 minutes, though.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Airline G's cabin crew were polite and did their best to respond to passenger requests.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The check-in process with Lufthansa was easy and efficient, the seats were comfortable enough for a long-haul flight.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline A's flight was punctual and the cabin cleanliness was satisfactory. The food, however, was quite average.",,,,,,Neutral,synthetic,True,Negative
Doncaster Sheffield,airport,Chris Burgess,2020-08-29,Went to Doncaster airport and was told I had to stand outside in the rain when I was picking up and was not allowed into arrivals for some reason I am a taxi driver and have been to a lot of airports since the Covid outbreak and not once have I been told that I am not allowed into the airport until Doncaster,4.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,The food served on Airline C's long-haul flight was decent. The seat comfort could be improved.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My journey with Airline E was basic but satisfactory. The cabin was clean, though the food could be better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Cathay Pacific's flight was punctual, the seats were comfortable, but the in-flight food could be improved.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline C delivered a standard experience. The staff was courteous, the food was okay, and the flight was comfortable enough.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Virgin Atlantic had helpful staff, however, the selection of in-flight movies was not great.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Singapore Airlines flight was decent. The food wasn't great, but it was good enough for a short haul flight.",,,,,,Neutral,synthetic,True,Positive
